RegionName,City,Metro,CountyName,Year,GrowthRate
30189,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2016,15.50423027
90094,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022,15.5064637
32164,Palm Coast,"Deltona-Daytona Beach-Ormond Beach, FL",Flagler County,2021,15.5076845
32073,Orange Park,"Jacksonville, FL",Clay County,2021,15.51208607
84770,Saint George,"St. George, UT",Washington County,2018,15.51208678
92620,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,15.51778383
34609,Spring Hill,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,2017,15.51941524
30127,Powder Springs,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2016,15.52020764
87108,Albuquerque,"Albuquerque, NM",Bernalillo County,2022,15.52515156
65802,Springfield,"Springfield, MO",Greene County,2021,15.5264137
70607,Lake Charles,"Lake Charles, LA",Calcasieu Parish,2022,15.53460769
85020,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,15.54644032
21740,Hagerstown,"Hagerstown-Martinsburg, MD-WV",Washington County,2022,15.5479514
94903,San Rafael,"San Francisco-Oakland-Berkeley, CA",Marin County,2021,15.5479822
60653,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2018,15.55706633
75040,Garland,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,15.55800968
92677,Laguna Niguel,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,15.56296709
94520,Concord,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,2021,15.56963087
34293,Venice,"North Port-Sarasota-Bradenton, FL",Sarasota County,2018,15.57115798
75230,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,15.57350844
33304,Fort Lauderdale,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2021,15.57810352
22801,Harrisonburg,"Harrisonburg, VA",Harrisonburg City,2022,15.57914363
37207,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2022,15.59570812
33510,Brandon,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2021,15.59717863
30004,Milton,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,15.59722751
10128,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2021,15.60287054
92612,Irvine,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,15.63564019
2132,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2019,15.64055432
91915,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,15.64056827
31904,Columbus,"Columbus, GA-AL",Muscogee County,2022,15.65312172
84103,Salt Lake City,"Salt Lake City, UT",Salt Lake County,2019,15.65434049
98374,Puyallup,"Seattle-Tacoma-Bellevue, WA",Pierce County,2020,15.65520997
64138,Raytown,"Kansas City, MO-KS",Jackson County,2020,15.66674718
30127,Powder Springs,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2021,15.67285848
92130,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,15.68379045
30076,Roswell,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2022,15.68553032
31404,Savannah,"Savannah, GA",Chatham County,2019,15.70109935
92821,Brea,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,15.70705308
30052,Loganville,"Atlanta-Sandy Springs-Alpharetta, GA",Walton County,2021,15.70816264
30189,Woodstock,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2021,15.71262635
33612,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2021,15.71299337
28801,Asheville,"Asheville, NC",Buncombe County,2022,15.72996579
27511,Cary,"Raleigh-Cary, NC",Wake County,2022,15.73555213
44120,Shaker Heights,"Cleveland-Elyria, OH",Cuyahoga County,2020,15.74039052
85745,Tucson,"Tucson, AZ",Pima County,2022,15.75338113
98055,Renton,"Seattle-Tacoma-Bellevue, WA",King County,2022,15.7553627
37076,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2022,15.77376327
95843,Antelope,"Sacramento-Roseville-Folsom, CA",Sacramento County,2016,15.777606
30248,Locust Grove,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,2021,15.78652853
11217,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2022,15.79034472
75007,Carrollton,"Dallas-Fort Worth-Arlington, TX",Denton County,2022,15.80102399
92127,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,15.80462319
30265,Newnan,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,2022,15.80752657
92075,Solana Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2021,15.80896046
85250,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,15.81271705
30080,Smyrna,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2021,15.81831279
31904,Columbus,"Columbus, GA-AL",Muscogee County,2021,15.81850919
33579,Riverview,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2022,15.82196708
68046,Papillion,"Omaha-Council Bluffs, NE-IA",Sarpy County,2022,15.82569244
2150,Chelsea,"Boston-Cambridge-Newton, MA-NH",Suffolk County,2022,15.82694318
92054,Oceanside,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,15.82991868
78210,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2019,15.83365853
11937,East Hampton,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,2020,15.83920697
91745,Hacienda Heights,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2022,15.83980732
85051,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,15.84568269
30310,Atlanta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2022,15.85303549
60606,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,2022,15.8561894
32765,Oviedo,"Orlando-Kissimmee-Sanford, FL",Seminole County,2022,15.86058715
72712,Bentonville,"Fayetteville-Springdale-Rogers, AR",Benton County,2022,15.86424508
84058,Orem,"Provo-Orem, UT",Utah County,2022,15.86449512
44221,Cuyahoga Falls,"Akron, OH",Summit County,2020,15.87525175
55104,Saint Paul,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,2018,15.8822818
75231,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,15.8845185
30101,Acworth,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2021,15.88878507
34207,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,2021,15.8912442
48009,Birmingham,"Detroit-Warren-Dearborn, MI",Oakland County,2018,15.89848214
10027,New York,"New York-Newark-Jersey City, NY-NJ-PA",New York County,2022,15.91903124
76110,Fort Worth,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2022,15.92929623
34744,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,2017,15.94928154
90212,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018,15.94964877
32065,Orange Park,"Jacksonville, FL",Clay County,2021,15.95373869
90706,Bellflower,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2021,15.95679709
78726,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2022,15.96233016
89141,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,15.96346558
11201,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2022,15.96433364
30349,,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,15.97272567
28401,Wilmington,"Wilmington, NC",New Hanover County,2022,15.97845515
78727,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2022,15.97906227
30005,Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,16.00061783
75024,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,2022,16.00464315
35206,Birmingham,"Birmingham-Hoover, AL",Jefferson County,2020,16.00533951
30114,Canton,"Atlanta-Sandy Springs-Alpharetta, GA",Cherokee County,2021,16.00678882
78216,San Antonio,"San Antonio-New Braunfels, TX",Bexar County,2019,16.01660375
28206,Charlotte,"Charlotte-Concord-Gastonia, NC-SC",Mecklenburg County,2022,16.02165657
90250,Hawthorne,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018,16.02499777
97405,Eugene,"Eugene-Springfield, OR",Lane County,2018,16.02592962
98466,University Place,"Seattle-Tacoma-Bellevue, WA",Pierce County,2021,16.03355305
89113,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.03377282
32803,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2022,16.04032264
35205,Birmingham,"Birmingham-Hoover, AL",Jefferson County,2021,16.04596664
8901,New Brunswick,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,2022,16.05913671
35810,Huntsville,"Huntsville, AL",Madison County,2021,16.05926011
48030,Hazel Park,"Detroit-Warren-Dearborn, MI",Oakland County,2016,16.06115279
32225,Jacksonville,"Jacksonville, FL",Duval County,2021,16.06332254
35126,Pinson,"Birmingham-Hoover, AL",Jefferson County,2022,16.06363124
92116,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.06484559
92707,Santa Ana,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,16.07606181
30093,Norcross,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2021,16.08526983
89044,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.08627638
27834,Greenville,"Greenville, NC",Pitt County,2018,16.09019215
91913,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.09140085
34758,Poinciana,"Orlando-Kissimmee-Sanford, FL",Osceola County,2021,16.09601966
37067,Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,2021,16.1027418
33177,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2021,16.10482687
33021,Hollywood,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,2021,16.11287959
92780,Tustin,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,16.11857755
34609,Spring Hill,"Tampa-St. Petersburg-Clearwater, FL",Hernando County,2016,16.12984747
11231,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2022,16.13292533
75080,Richardson,"Dallas-Fort Worth-Arlington, TX",Dallas County,2017,16.13526899
32801,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2022,16.14793706
97333,Corvallis,"Corvallis, OR",Benton County,2021,16.14980298
30213,Fairburn,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,16.15068243
30134,Douglasville,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,2021,16.15193427
33610,East Lake-Orient Park,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2018,16.16265826
87111,Albuquerque,"Albuquerque, NM",Bernalillo County,2021,16.16416824
37115,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2022,16.16645985
33573,Sun City Center,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2021,16.16814417
75056,The Colony,"Dallas-Fort Worth-Arlington, TX",Denton County,2022,16.1690359
85203,Mesa,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,16.17618611
27101,Winston-Salem,"Winston-Salem, NC",Forsyth County,2021,16.18706638
92037,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.19726525
92373,Redlands,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,2021,16.19851427
30076,Roswell,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,16.20943332
34474,Ocala,"Ocala, FL",Marion County,2022,16.2131659
28314,Fayetteville,"Fayetteville, NC",Cumberland County,2022,16.22369372
92123,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.24613193
75023,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,2022,16.25309617
34119,Naples,"Naples-Marco Island, FL",Collier County,2021,16.25515172
85257,Scottsdale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,16.25860945
85248,Chandler,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2020,16.2599759
85040,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,16.26064928
33884,Winter Haven,"Lakeland-Winter Haven, FL",Polk County,2022,16.26358636
92563,Murrieta,"Riverside-San Bernardino-Ontario, CA",Riverside County,2021,16.26939487
92107,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.27576164
7030,Hoboken,"New York-Newark-Jersey City, NY-NJ-PA",Hudson County,2022,16.27665248
32608,Gainesville,"Gainesville, FL",Alachua County,2022,16.27691141
80501,Longmont,"Boulder, CO",Boulder County,2016,16.28753343
95757,Elk Grove,"Sacramento-Roseville-Folsom, CA",Sacramento County,2021,16.29180695
34758,Poinciana,"Orlando-Kissimmee-Sanford, FL",Osceola County,2022,16.29351008
38671,Southaven,"Memphis, TN-MS-AR",DeSoto County,2021,16.29949828
32803,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2017,16.31075336
28803,Asheville,"Asheville, NC",Buncombe County,2022,16.31354043
32224,Jacksonville,"Jacksonville, FL",Duval County,2022,16.33624231
38018,Memphis,"Memphis, TN-MS-AR",Shelby County,2021,16.34596034
84790,Saint George,"St. George, UT",Washington County,2021,16.36137192
85745,Tucson,"Tucson, AZ",Pima County,2021,16.36318266
28806,Asheville,"Asheville, NC",Buncombe County,2022,16.36444743
32789,Winter Park,"Orlando-Kissimmee-Sanford, FL",Orange County,2022,16.365816
98223,Arlington,"Seattle-Tacoma-Bellevue, WA",Snohomish County,2022,16.36962859
30092,Peachtree Corners,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2022,16.37823003
33602,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2022,16.38675912
76039,Euless,"Dallas-Fort Worth-Arlington, TX",Tarrant County,2022,16.38704152
84047,Midvale,"Salt Lake City, UT",Salt Lake County,2022,16.3973249
85710,Tucson,"Tucson, AZ",Pima County,2022,16.40085089
32832,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2021,16.40583555
90404,Santa Monica,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,2018,16.40696116
30168,Austell,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2021,16.41830691
32955,Rockledge,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2022,16.43587658
75234,Farmers Branch,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.43645744
30043,Lawrenceville,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2021,16.43692196
37208,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2022,16.45995959
30344,East Point,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2021,16.46135793
32803,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2016,16.46276924
32708,Winter Springs,"Orlando-Kissimmee-Sanford, FL",Seminole County,2022,16.46802305
33624,Greater Carrollwood,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2021,16.47067764
85015,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,16.47239224
32606,Gainesville,"Gainesville, FL",Alachua County,2022,16.47452856
94585,Suisun City,"Vallejo, CA",Solano County,2022,16.4769381
33704,Saint Petersburg,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,2019,16.477312
33604,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2022,16.47751366
38128,Memphis,"Memphis, TN-MS-AR",Shelby County,2021,16.48492687
77479,Sugar Land,"Houston-The Woodlands-Sugar Land, TX",Fort Bend County,2022,16.48808168
92078,San Marcos,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.49998871
75214,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.50558646
33133,Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,2021,16.51057317
30008,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2022,16.53849843
89122,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.54128382
75207,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.54600434
89521,Reno,"Reno, NV",Washoe County,2021,16.55404925
89081,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.56407919
32257,Jacksonville,"Jacksonville, FL",Duval County,2022,16.5707407
92629,Dana Point,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,16.59545969
85008,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2021,16.60122663
27605,Raleigh,"Raleigh-Cary, NC",Wake County,2022,16.63140759
92056,Oceanside,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.63909528
32909,Palm Bay,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2021,16.64440791
32209,Jacksonville,"Jacksonville, FL",Duval County,2022,16.64531915
74136,Tulsa,"Tulsa, OK",Tulsa County,2022,16.64622935
11385,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,2022,16.66023899
92104,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.66211213
30009,Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,2022,16.66813919
91932,Imperial Beach,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.67520817
33543,Wesley Chapel,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2022,16.67522889
89012,Henderson,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.67622287
32246,Jacksonville,"Jacksonville, FL",Duval County,2021,16.70018538
15317,Canonsburg,"Pittsburgh, PA",Washington County,2022,16.70548706
33626,Westchase,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2022,16.71014955
33606,Tampa,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,2022,16.7114547
45211,Cincinnati,"Cincinnati, OH-KY-IN",Hamilton County,2019,16.71489449
92009,Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.71953
27606,Raleigh,"Raleigh-Cary, NC",Wake County,2022,16.72106092
34691,Holiday,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2021,16.72170884
75039,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.74419014
75081,Richardson,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.74573735
96826,Honolulu,"Urban Honolulu, HI",Honolulu County,2022,16.74705945
30067,Marietta,"Atlanta-Sandy Springs-Alpharetta, GA",Cobb County,2021,16.74894177
85048,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2021,16.75082113
75063,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.76141096
32839,Oak Ridge,"Orlando-Kissimmee-Sanford, FL",Orange County,2017,16.76312651
84106,,"Salt Lake City, UT",Salt Lake County,2019,16.77067887
75062,Irving,"Dallas-Fort Worth-Arlington, TX",Dallas County,2022,16.77090426
85629,Sahuarita,"Tucson, AZ",Pima County,2019,16.77109729
91910,Chula Vista,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.77412001
92128,San Diego,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.77525776
30093,Norcross,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2022,16.77979552
85301,Glendale,"Phoenix-Mesa-Chandler, AZ",Maricopa County,2022,16.78173397
37211,Nashville,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,2022,16.78526994
92630,Lake Forest,"Los Angeles-Long Beach-Anaheim, CA",Orange County,2022,16.78555282
33544,Wesley Chapel,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,2022,16.79243995
11233,New York,"New York-Newark-Jersey City, NY-NJ-PA",Kings County,2022,16.79579798
75075,Plano,"Dallas-Fort Worth-Arlington, TX",Collin County,2022,16.79713299
92024,Encinitas,"San Diego-Chula Vista-Carlsbad, CA",San Diego County,2022,16.79755419
33880,Winter Haven,"Lakeland-Winter Haven, FL",Polk County,2021,16.80057122
30034,Decatur,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,2021,16.80342312
89031,North Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,2021,16.82169506
30519,Buford,"Atlanta-Sandy Springs-Alpharetta, GA",Gwinnett County,2021,16.83624831
32707,Casselberry,"Orlando-Kissimmee-Sanford, FL",Seminole County,2022,16.83729498
34741,Kissimmee,"Orlando-Kissimmee-Sanford, FL",Osceola County,2022,16.84710813
66212,Overland Park,"Kansas City, MO-KS",Johnson County,2021,16.85905617
78759,Austin,"Austin-Round Rock-Georgetown, TX",Travis County,2022,16.86008219
32826,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,2022,16.86166655
32940,Melbourne,"Palm Bay-Melbourne-Titusville, FL",Brevard County,2022,16.86551668
80905,Colorado Springs,"Colorado Springs, CO",El Paso County,2020,16.86802266
48071,Madison Heights,"Detroit-Warren-Dearborn, MI",Oakland County,2022,16.86888961
29464,Mount Pleasant,"Charleston-North Charleston, SC",Charleston County,2021,16.87078482
